cod_cns;valor;calorPago;mensagem;nossoNumero;dataVenc;status
17.70-7;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000874;16/03/2017;1
19.65-3;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000875;16/03/2017;1
15.69-3;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000876;16/03/2017;1
20.46-1;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000877;16/03/2017;1
15.51-1;150.00;150.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000878;16/03/2017;1
157.76-8;400.00;400.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000879;16/03/2017;1
16.24-6;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000880;16/03/2017;1
20.62-8;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000881;16/03/2017;1
17.69-9;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000882;16/03/2017;0
15.99-0;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000883;16/03/2017;1
17.91-3;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000884;16/03/2017;0
20.33-9;100.00;100.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000885;16/03/2017;1
20.92-5;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000886;16/03/2017;1
19.85-1;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000887;16/03/2017;0
19.34-9;70.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000888;16/03/2017;0
17.72-3;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000889;16/03/2017;1
16.32-9;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000890;16/03/2017;1
19.22-4;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000891;16/03/2017;1
20.91-7;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000892;16/03/2017;1
17.63-2;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000893;16/03/2017;1
16.07-1;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000894;16/03/2017;1
;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000895;16/03/2017;1
20.05-7;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000896;16/03/2017;1
19.49-7;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000897;16/03/2017;1
15.83-4;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000898;16/03/2017;0
137.69-5;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000899;16/03/2017;1
15.73-5;400.00;400.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000900;16/03/2017;1
156.28-1;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000901;16/03/2017;1
137.84-4;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000902;16/03/2017;0
19.23-2;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000903;16/03/2017;1
19.56-2;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000904;16/03/2017;1
20.74-3;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000905;16/03/2017;0
20.12-3;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000906;16/03/2017;1
16.74-1;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000907;16/03/2017;0
36.01-2;70.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000908;16/03/2017;0
182.32-9;70.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000909;16/03/2017;0
20.41-2;400.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000910;16/03/2017;0
17.87-1;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000911;16/03/2017;1
20.87-5;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000912;16/03/2017;1
17.80-6;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000913;16/03/2017;0
17.96-2;400.00;400.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000914;16/03/2017;1
16.41-0;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000915;16/03/2017;1
15.65-1;150.00;150.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000916;16/03/2017;1
15.71-9;400.00;400.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000917;16/03/2017;1
20.32-1;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000918;16/03/2017;1
137.93-5;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000919;16/03/2017;0
17.95-4;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000920;16/03/2017;1
20.84-2;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000921;16/03/2017;0
17.22-8;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000922;16/03/2017;1
20.95-8;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000923;16/03/2017;1
19.68-7;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000924;16/03/2017;1
20.23-0;50.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000925;16/03/2017;0
17.75-6;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000926;16/03/2017;1
19.31-5;70.00;70.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000927;16/03/2017;1
17.41-8;70.00;0.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000928;16/03/2017;0
15.67-7;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000929;16/03/2017;1
20.16-4;50.00;50.00;CONTRIBUIÇÃO REF. FEVEREIRO 2017;10000000930;16/03/2017;1
15.98-2;50.00;50.00;Contribuição referente a março de 2017;10000000931;17/04/2017;1
17.83-0;70.00;70.00;Contribuição referente a março de 2017;10000000932;17/04/2017;1
15.59-4;70.00;70.00;Contribuição referente a março de 2017;10000000933;17/04/2017;1
19.35-6;70.00;70.00;Contribuição referente a março de 2017;10000000934;17/04/2017;1
19.24-0;70.00;70.00;Contribuição referente a março de 2017;10000000935;17/04/2017;1
17.92-1;50.00;50.00;Contribuição referente a março de 2017;10000000936;17/04/2017;1
17.85-5;100.00;100.00;Contribuição referente a março de 2017;10000000937;17/04/2017;1
16.06-3;50.00;50.00;Contribuição referente a março de 2017;10000000938;17/04/2017;1
15.72-7;150.00;150.00;Contribuição referente a março de 2017;10000000939;17/04/2017;1
15.66-9;400.00;400.00;Contribuição referente a março de 2017;10000000940;17/04/2017;1
20.48-7;150.00;150.00;Contribuição referente a março de 2017;10000000941;17/04/2017;1
20.36-2;400.00;400.00;Contribuição referente a março de 2017;10000000942;17/04/2017;1
15.57-8;150.00;150.00;Contribuição referente a março de 2017;10000000943;17/04/2017;1
16.39-4;50.00;50.00;Contribuição referente a março de 2017;10000000944;17/04/2017;1
20.67-7;400.00;400.00;Contribuição referente a março de 2017;10000000945;17/04/2017;1
19.21-6;50.00;0.00;Contribuição referente a março de 2017;10000000946;17/04/2017;0
16.14-7;70.00;0.00;Contribuição referente a março de 2017;10000000947;17/04/2017;0
19.99-2;300.00;300.00;Contribuição referente a março de 2017;10000000948;17/04/2017;1
15.61-0;50.00;50.00;Contribuição referente a março de 2017;10000000949;17/04/2017;1
20.88-3;70.00;0.00;Contribuição referente a março de 2017;10000000950;17/04/2017;0
19.97-6;70.00;70.00;Contribuição referente a março de 2017;10000000951;17/04/2017;1
19.30-7;50.00;50.00;Contribuição referente a março de 2017;10000000952;17/04/2017;1
20.38-8;400.00;400.00;Contribuição referente a março de 2017;10000000953;17/04/2017;1
16.12-1;70.00;0.00;Contribuição referente a março de 2017;10000000954;17/04/2017;0
19.63-8;70.00;70.00;Contribuição referente a março de 2017;10000000955;17/04/2017;1
15.70-1;70.00;70.00;Contribuição referente a março de 2017;10000000956;17/04/2017;1
19.36-4;50.00;50.00;Contribuição referente a março de 2017;10000000957;17/04/2017;1
20.07-3;50.00;0.00;Contribuição referente a março de 2017;10000000958;17/04/2017;0
19.46-3;400.00;400.00;Contribuição referente a março de 2017;10000000959;17/04/2017;1
20.47-9;70.00;70.00;Contribuição referente a março de 2017;10000000960;17/04/2017;1
20.40-4;400.00;0.00;Contribuição referente a março de 2017;10000000961;17/04/2017;0
19.17-4;400.00;400.00;Contribuição referente a março de 2017;10000000962;17/04/2017;1
121.00-4;50.00;0.00;Contribuição referente a março de 2017;10000000963;17/04/2017;0
17.60-8;50.00;0.00;Contribuição referente a março de 2017;10000000964;17/04/2017;0
19.60-4;70.00;70.00;Contribuição referente a março de 2017;10000000965;17/04/2017;1
;70.00;0.00;Contribuição referente a março de 2017;10000000966;17/04/2017;0
19.96-8;70.00;0.00;Contribuição referente a março de 2017;10000000967;17/04/2017;0
18.04-4;50.00;0.00;Contribuição referente a março de 2017;10000000968;17/04/2017;0
19.76-0;50.00;50.00;Contribuição referente a março de 2017;10000000969;17/04/2017;1
19.44-8;50.00;0.00;Contribuição referente a março de 2017;10000000970;17/04/2017;1
16.20-4;70.00;0.00;Contribuição referente a março de 2017;10000000971;17/04/2017;0
17.67-3;70.00;70.00;Contribuição referente a março de 2017;10000000972;17/04/2017;1
19.18-2;50.00;0.00;Contribuição referente a março de 2017;10000000973;17/04/2017;0
17.84-8;70.00;70.00;Contribuição referente a março de 2017;10000000974;17/04/2017;1
16.35-2;70.00;70.00;Contribuição referente a março de 2017;10000000975;17/04/2017;1
19.48-9;50.00;50.00;Contribuição referente a março de 2017;10000000976;17/04/2017;1
20.44-6;70.00;70.00;Contribuição referente a março de 2017;10000000977;17/04/2017;1
17.88-9;70.00;70.00;Contribuição referente a março de 2017;10000000978;17/04/2017;1
19.53-9;50.00;0.00;Contribuição referente a março de 2017;10000000979;17/04/2017;0
17.59-0;50.00;50.00;Contribuição referente a março de 2017;10000000980;17/04/2017;1
17.69-9;50.00;50.00;Contribuição referente a março de 2017;10000000981;17/04/2017;1
19.25-7;70.00;0.00;Contribuição referente a março de 2017;10000000982;17/04/2017;0
19.70-3;50.00;50.00;Contribuição referente a março de 2017;10000000983;17/04/2017;1
16.09-7;50.00;50.00;Contribuição referente a março de 2017;10000000984;17/04/2017;1
16.01-4;70.00;70.00;Contribuição referente a março de 2017;10000000985;17/04/2017;1
79.01-2;50.00;50.00;Contribuição referente a março de 2017;10000000986;17/04/2017;1
16.33-7;50.00;0.00;Contribuição referente a março de 2017;10000000987;17/04/2017;0
20.51-1;50.00;0.00;Contribuição referente a março de 2017;10000000988;17/04/2017;0
19.33-1;50.00;50.00;Contribuição referente a março de 2017;10000000989;17/04/2017;1
17.76-4;50.00;50.00;Contribuição referente a março de 2017;10000000990;17/04/2017;1
15.90-9;50.00;50.00;Contribuição referente a março de 2017;10000000991;17/04/2017;1
15.75-0;400.00;400.00;Contribuição referente a março de 2017;10000000992;17/04/2017;1
17.24-4;50.00;50.00;Contribuição referente a março de 2017;10000000993;17/04/2017;1
16.23-8;70.00;0.00;Contribuição referente a março de 2017;10000000994;17/04/2017;0
19.39-8;50.00;50.00;Contribuição referente a março de 2017;10000000995;17/04/2017;1
20.19-8;50.00;50.00;Contribuição referente a março de 2017;10000000996;17/04/2017;1
16.10-5;70.00;70.00;Contribuição referente a março de 2017;10000000997;17/04/2017;1
17.90-5;70.00;70.00;Contribuição referente a março de 2017;10000000998;17/04/2017;1
20.86-7;50.00;50.00;Contribuição referente a março de 2017;10000000999;17/04/2017;1
15.53-7;150.00;150.00;Contribuição referente a março de 2017;10000001000;17/04/2017;1
17.74-9;50.00;0.00;Contribuição referente a março de 2017;10000001001;17/04/2017;0
150.00-3;50.00;0.00;Contribuição referente a março de 2017;10000001002;17/04/2017;0
17.86-3;70.00;70.00;Contribuição referente a março de 2017;10000001003;17/04/2017;1
17.62-4;50.00;50.00;Contribuição referente a março de 2017;10000001004;17/04/2017;1
28.34-0;70.00;70.00;Contribuição referente a março de 2017;10000001005;17/04/2017;1
20.49-5;70.00;70.00;Contribuição referente a março de 2017;10000001006;17/04/2017;1
17.66-5;50.00;0.00;Contribuição referente a março de 2017;10000001007;17/04/2017;0
135.89-7;70.00;70.00;Contribuição referente a março de 2017;10000001008;17/04/2017;1
19.52-1;70.00;0.00;Contribuição referente a março de 2017;10000001009;17/04/2017;0
163.78-2;50.00;0.00;Contribuição referente a março de 2017;10000001010;17/04/2017;0
17.71-5;50.00;50.00;Contribuição referente a março de 2017;10000001011;17/04/2017;1
17.89-7;70.00;0.00;Contribuição referente a março de 2017;10000001012;17/04/2017;0
17.79-8;50.00;50.00;Contribuição referente a março de 2017;10000001013;17/04/2017;1
16.00-6;50.00;50.00;Contribuição referente a março de 2017;10000001014;17/04/2017;1
20.71-9;400.00;400.00;Contribuição referente a março de 2017;10000001015;17/04/2017;1
15.76-8;400.00;400.00;Contribuição referente a março de 2017;10000001016;17/04/2017;1
15.63-6;50.00;0.00;Contribuição referente a março de 2017;10000001017;17/04/2017;0
17.81-4;70.00;0.00;Contribuição referente a março de 2017;10000001018;17/04/2017;0
19.26-5;50.00;50.00;Contribuição referente a março de 2017;10000001019;17/04/2017;1
17.64-0;50.00;0.00;Contribuição referente a março de 2017;10000001020;17/04/2017;0
17.68-1;50.00;50.00;Contribuição referente a março de 2017;10000001021;17/04/2017;1
17.77-2;70.00;0.00;Contribuição referente a março de 2017;10000001022;17/04/2017;0
15.74-3;70.00;0.00;Contribuição referente a março de 2017;10000001023;17/04/2017;0
17.78-0;50.00;50.00;Contribuição referente a março de 2017;10000001024;17/04/2017;1
16.60-0;50.00;0.00;Contribuição referente a março de 2017;10000001025;17/04/2017;0
16.15-4;70.00;70.00;Contribuição referente a março de 2017;10000001026;17/04/2017;1
16.02-2;50.00;0.00;Contribuição referente a março de 2017;10000001027;17/04/2017;0
16.08-9;50.00;0.00;Contribuição referente a março de 2017;10000001028;17/04/2017;0
17.82-2;70.00;70.00;Contribuição referente a março de 2017;10000001029;17/04/2017;1
137.59-6;70.00;70.00;Contribuição referente a março de 2017;10000001030;17/04/2017;1
19.67-9;70.00;0.00;Contribuição referente a março de 2017;10000001031;17/04/2017;0
15.60-2;70.00;70.00;Contribuição referente a março de 2017;10000001032;17/04/2017;1
19.43-0;70.00;70.00;Contribuição referente a março de 2017;10000001033;17/04/2017;1
16.21-2;70.00;70.00;Contribuição referente a março de 2017;10000001034;17/04/2017;1
15.68-5;70.00;70.00;Contribuição referente a março de 2017;10000001035;17/04/2017;1
137.08-3;50.00;0.00;Contribuição referente a março de 2017;10000001036;17/04/2017;0
15.58-6;150.00;150.00;Contribuição referente a março de 2017;10000001037;17/04/2017;1
20.43-8;50.00;50.00;Contribuição referente a março de 2017;10000001038;17/04/2017;1
17.73-1;50.00;0.00;Contribuição referente a março de 2017;10000001039;17/04/2017;0
17.70-7;50.00;50.00;Contribuição referente a março de 2017;10000001040;17/04/2017;1
19.65-3;70.00;70.00;Contribuição referente a março de 2017;10000001041;17/04/2017;1
15.69-3;70.00;70.00;Contribuição referente a março de 2017;10000001042;17/04/2017;1
20.46-1;70.00;70.00;Contribuição referente a março de 2017;10000001043;17/04/2017;1
15.51-1;150.00;150.00;Contribuição referente a março de 2017;10000001044;17/04/2017;1
157.76-8;400.00;400.00;Contribuição referente a março de 2017;10000001045;17/04/2017;1
16.24-6;70.00;70.00;Contribuição referente a março de 2017;10000001046;17/04/2017;1
20.62-8;50.00;50.00;Contribuição referente a março de 2017;10000001047;17/04/2017;1
15.99-0;50.00;50.00;Contribuição referente a março de 2017;10000001048;17/04/2017;1
17.91-3;50.00;0.00;Contribuição referente a março de 2017;10000001049;17/04/2017;0
20.33-9;100.00;100.00;Contribuição referente a março de 2017;10000001050;17/04/2017;1
20.17-2;50.00;50.00;Contribuição referente a março de 2017;10000001051;17/04/2017;1
20.92-5;70.00;70.00;Contribuição referente a março de 2017;10000001052;17/04/2017;1
19.85-1;50.00;0.00;Contribuição referente a março de 2017;10000001053;17/04/2017;0
19.34-9;70.00;0.00;Contribuição referente a março de 2017;10000001054;17/04/2017;0
17.72-3;70.00;70.00;Contribuição referente a março de 2017;10000001055;17/04/2017;1
16.32-9;50.00;50.00;Contribuição referente a março de 2017;10000001056;17/04/2017;1
19.22-4;50.00;50.00;Contribuição referente a março de 2017;10000001057;17/04/2017;1
20.91-7;70.00;70.00;Contribuição referente a março de 2017;10000001058;17/04/2017;1
17.63-2;50.00;50.00;Contribuição referente a março de 2017;10000001059;17/04/2017;1
16.07-1;50.00;50.00;Contribuição referente a março de 2017;10000001060;17/04/2017;1
;50.00;50.00;Contribuição referente a março de 2017;10000001061;17/04/2017;1
20.05-7;70.00;70.00;Contribuição referente a março de 2017;10000001062;17/04/2017;1
19.49-7;50.00;50.00;Contribuição referente a março de 2017;10000001063;17/04/2017;1
15.83-4;50.00;0.00;Contribuição referente a março de 2017;10000001064;17/04/2017;0
137.69-5;50.00;50.00;Contribuição referente a março de 2017;10000001065;17/04/2017;1
15.73-5;400.00;400.00;Contribuição referente a março de 2017;10000001066;17/04/2017;1
156.28-1;50.00;50.00;Contribuição referente a março de 2017;10000001067;17/04/2017;1
137.84-4;50.00;0.00;Contribuição referente a março de 2017;10000001068;17/04/2017;0
19.23-2;50.00;50.00;Contribuição referente a março de 2017;10000001069;17/04/2017;1
20.26-3;70.00;70.00;Contribuição referente a março de 2017;10000001070;17/04/2017;1
19.56-2;70.00;70.00;Contribuição referente a março de 2017;10000001071;17/04/2017;1
20.74-3;50.00;0.00;Contribuição referente a março de 2017;10000001072;17/04/2017;0
20.12-3;50.00;0.00;Contribuição referente a março de 2017;10000001073;17/04/2017;0
16.74-1;50.00;0.00;Contribuição referente a março de 2017;10000001074;17/04/2017;0
36.01-2;70.00;0.00;Contribuição referente a março de 2017;10000001075;17/04/2017;0
182.32-9;70.00;0.00;Contribuição referente a março de 2017;10000001076;17/04/2017;0
20.41-2;400.00;0.00;Contribuição referente a março de 2017;10000001077;17/04/2017;0
17.87-1;70.00;70.00;Contribuição referente a março de 2017;10000001078;17/04/2017;1
20.87-5;70.00;70.00;Contribuição referente a março de 2017;10000001079;17/04/2017;1
17.80-6;50.00;0.00;Contribuição referente a março de 2017;10000001080;17/04/2017;0
17.96-2;400.00;400.00;Contribuição referente a março de 2017;10000001081;17/04/2017;1
16.41-0;70.00;70.00;Contribuição referente a março de 2017;10000001082;17/04/2017;1
15.65-1;150.00;150.00;Contribuição referente a março de 2017;10000001083;17/04/2017;1
15.71-9;400.00;400.00;Contribuição referente a março de 2017;10000001084;17/04/2017;1
20.32-1;70.00;70.00;Contribuição referente a março de 2017;10000001085;17/04/2017;1
137.93-5;50.00;0.00;Contribuição referente a março de 2017;10000001086;17/04/2017;0
17.95-4;70.00;70.00;Contribuição referente a março de 2017;10000001087;17/04/2017;1
20.84-2;50.00;0.00;Contribuição referente a março de 2017;10000001088;17/04/2017;0
17.22-8;70.00;70.00;Contribuição referente a março de 2017;10000001089;17/04/2017;1
20.95-8;70.00;70.00;Contribuição referente a março de 2017;10000001090;17/04/2017;1
19.68-7;70.00;0.00;Contribuição referente a março de 2017;10000001091;17/04/2017;0
20.23-0;50.00;0.00;Contribuição referente a março de 2017;10000001092;17/04/2017;0
17.75-6;70.00;70.00;Contribuição referente a março de 2017;10000001093;17/04/2017;1
19.31-5;70.00;70.00;Contribuição referente a março de 2017;10000001094;17/04/2017;1
17.41-8;70.00;0.00;Contribuição referente a março de 2017;10000001095;17/04/2017;0
15.67-7;50.00;50.00;Contribuição referente a março de 2017;10000001096;17/04/2017;1
20.16-4;50.00;50.00;Contribuição referente a março de 2017;10000001097;17/04/2017;1
15.98-2;50.00;50.00;Contribuição de Abril;10000001098;16/05/2017;1
17.83-0;70.00;70.00;Contribuição de Abril;10000001099;16/05/2017;1
15.59-4;70.00;70.00;Contribuição de Abril;10000001100;16/05/2017;1
19.35-6;70.00;70.00;Contribuição de Abril;10000001101;16/05/2017;1
19.24-0;70.00;70.00;Contribuição de Abril;10000001102;16/05/2017;1
17.92-1;50.00;50.00;Contribuição de Abril;10000001103;16/05/2017;1
17.85-5;100.00;100.00;Contribuição de Abril;10000001104;16/05/2017;1
16.06-3;50.00;50.00;Contribuição de Abril;10000001105;16/05/2017;1
15.72-7;150.00;150.00;Contribuição de Abril;10000001106;16/05/2017;1
15.66-9;400.00;400.00;Contribuição de Abril;10000001107;16/05/2017;1
20.48-7;150.00;150.00;Contribuição de Abril;10000001108;16/05/2017;1
20.36-2;400.00;400.00;Contribuição de Abril;10000001109;16/05/2017;1
15.57-8;150.00;150.00;Contribuição de Abril;10000001110;16/05/2017;1
16.39-4;50.00;50.00;Contribuição de Abril;10000001111;16/05/2017;1
20.67-7;400.00;400.00;Contribuição de Abril;10000001112;16/05/2017;1
19.21-6;50.00;0.00;Contribuição de Abril;10000001113;16/05/2017;0
16.14-7;70.00;0.00;Contribuição de Abril;10000001114;16/05/2017;0
19.99-2;300.00;300.00;Contribuição de Abril;10000001115;16/05/2017;1
15.61-0;50.00;50.00;Contribuição de Abril;10000001116;16/05/2017;1
20.88-3;70.00;0.00;Contribuição de Abril;10000001117;16/05/2017;0
19.97-6;70.00;70.00;Contribuição de Abril;10000001118;16/05/2017;1
19.30-7;50.00;50.00;Contribuição de Abril;10000001119;16/05/2017;1
20.38-8;400.00;400.00;Contribuição de Abril;10000001120;16/05/2017;1
16.12-1;70.00;0.00;Contribuição de Abril;10000001121;16/05/2017;0
19.63-8;70.00;70.00;Contribuição de Abril;10000001122;16/05/2017;1
15.70-1;70.00;0.00;Contribuição de Abril;10000001123;16/05/2017;0
19.36-4;50.00;50.00;Contribuição de Abril;10000001124;16/05/2017;1
20.07-3;50.00;0.00;Contribuição de Abril;10000001125;16/05/2017;0
19.46-3;400.00;400.00;Contribuição de Abril;10000001126;16/05/2017;1
20.47-9;70.00;70.00;Contribuição de Abril;10000001127;16/05/2017;1
20.40-4;400.00;400.00;Contribuição de Abril;10000001128;16/05/2017;1
19.17-4;400.00;400.00;Contribuição de Abril;10000001129;16/05/2017;1
121.00-4;50.00;0.00;Contribuição de Abril;10000001130;16/05/2017;0
17.60-8;50.00;0.00;Contribuição de Abril;10000001131;16/05/2017;0
19.60-4;70.00;70.00;Contribuição de Abril;10000001132;16/05/2017;1
;70.00;0.00;Contribuição de Abril;10000001133;16/05/2017;0
19.96-8;70.00;0.00;Contribuição de Abril;10000001134;16/05/2017;0
18.04-4;50.00;0.00;Contribuição de Abril;10000001135;16/05/2017;0
19.76-0;50.00;50.00;Contribuição de Abril;10000001136;16/05/2017;1
19.44-8;50.00;0.00;Contribuição de Abril;10000001137;16/05/2017;1
16.20-4;70.00;0.00;Contribuição de Abril;10000001138;16/05/2017;0
